season,round,driver_id,constructor_id,grid_position,finish_position,points,laps,status_id,is_dnf
2017,5,vettel,ferrari,2,2,18.0,66,1,False
2017,5,ricciardo,red_bull,6,3,15.0,66,1,False
2017,5,perez,force_india,8,4,12.0,65,11,True
2017,5,ocon,force_india,10,5,10.0,65,11,True
2017,5,hulkenberg,renault,13,6,8.0,65,11,True
2017,5,sainz,toro_rosso,12,7,6.0,65,11,True
2017,5,wehrlein,sauber,15,8,4.0,65,11,True
2017,5,kvyat,toro_rosso,19,9,2.0,65,11,True
2017,5,grosjean,haas,14,10,1.0,65,11,True
2017,5,ericsson,sauber,16,11,0.0,64,12,True
2017,5,alonso,mclaren,7,12,0.0,64,12,True
2017,5,massa,williams,9,13,0.0,64,12,True
2017,5,kevin_magnussen,haas,11,14,0.0,64,12,True
2017,5,jolyon_palmer,renault,17,15,0.0,64,12,True
2017,5,stroll,williams,18,16,0.0,64,12,True
2017,5,bottas,mercedes,3,17,0.0,38,131,True
2017,5,vandoorne,mclaren,20,18,0.0,32,4,True
2017,5,max_verstappen,red_bull,5,19,0.0,1,130,True
2017,5,raikkonen,ferrari,4,20,0.0,0,130,True
2017,6,vettel,ferrari,2,1,25.0,78,1,False
2017,6,raikkonen,ferrari,1,2,18.0,78,1,False
2017,6,ricciardo,red_bull,5,3,15.0,78,1,False
2017,6,bottas,mercedes,3,4,12.0,78,1,False
2017,6,max_verstappen,red_bull,4,5,10.0,78,1,False
2017,6,sainz,toro_rosso,6,6,8.0,78,1,False
2017,6,hamilton,mercedes,13,7,6.0,78,1,False
2017,6,grosjean,haas,8,8,4.0,78,1,False
2017,6,massa,williams,14,9,2.0,78,1,False
2017,6,kevin_magnussen,haas,11,10,1.0,78,1,False
2017,6,jolyon_palmer,renault,16,11,0.0,78,1,False
2017,6,ocon,force_india,15,12,0.0,78,1,False
2017,6,perez,force_india,7,13,0.0,78,1,False
2017,6,kvyat,toro_rosso,9,14,0.0,71,130,True
2017,6,stroll,williams,17,15,0.0,71,23,True
2017,6,vandoorne,mclaren,12,16,0.0,66,3,True
2017,6,ericsson,sauber,19,17,0.0,63,3,True
2017,6,button,mclaren,20,18,0.0,57,130,True
2017,6,wehrlein,sauber,18,19,0.0,57,4,True
2017,6,hulkenberg,renault,10,20,0.0,15,6,True
2017,7,hamilton,mercedes,1,1,25.0,70,1,False
2017,7,bottas,mercedes,3,2,18.0,70,1,False
2017,7,ricciardo,red_bull,6,3,15.0,70,1,False
2017,7,vettel,ferrari,2,4,12.0,70,1,False
2017,7,perez,force_india,8,5,10.0,70,1,False
2017,7,ocon,force_india,9,6,8.0,70,1,False
2017,7,raikkonen,ferrari,4,7,6.0,70,1,False
2017,7,hulkenberg,renault,10,8,4.0,70,1,False
2017,7,stroll,williams,17,9,2.0,69,11,True
2017,7,grosjean,haas,14,10,1.0,69,11,True
2017,7,jolyon_palmer,renault,15,11,0.0,69,11,True
2017,7,kevin_magnussen,haas,18,12,0.0,69,11,True
2017,7,ericsson,sauber,19,13,0.0,69,11,True
2017,7,vandoorne,mclaren,16,14,0.0,69,11,True
2017,7,wehrlein,sauber,20,15,0.0,68,12,True
2017,7,alonso,mclaren,12,16,0.0,66,131,True
2017,7,kvyat,toro_rosso,11,17,0.0,54,131,True
2017,7,max_verstappen,red_bull,5,18,0.0,10,10,True
2017,7,massa,williams,7,19,0.0,0,4,True
2017,7,sainz,toro_rosso,13,20,0.0,0,4,True
2017,8,ricciardo,red_bull,10,1,25.0,51,1,False
2017,8,bottas,mercedes,2,2,18.0,51,1,False
2017,8,stroll,williams,8,3,15.0,51,1,False
2017,8,vettel,ferrari,4,4,12.0,51,1,False
2017,8,hamilton,mercedes,1,5,10.0,51,1,False
2017,8,ocon,force_india,7,6,8.0,51,1,False
2017,8,kevin_magnussen,haas,12,7,6.0,51,1,False
2017,8,sainz,toro_rosso,15,8,4.0,51,1,False
2017,8,alonso,mclaren,19,9,2.0,51,1,False
2017,8,wehrlein,sauber,14,10,1.0,51,1,False
2017,8,ericsson,sauber,17,11,0.0,51,1,False
2017,8,vandoorne,mclaren,18,12,0.0,51,1,False
2017,8,grosjean,haas,16,13,0.0,50,11,True
2017,8,raikkonen,ferrari,3,14,0.0,46,34,True
2017,8,perez,force_india,6,15,0.0,39,136,True
2017,8,massa,williams,9,16,0.0,25,22,True
2017,8,hulkenberg,renault,13,17,0.0,24,3,True
2017,8,max_verstappen,red_bull,5,18,0.0,12,51,True
2017,8,kvyat,toro_rosso,11,19,0.0,9,84,True
2017,8,jolyon_palmer,renault,20,20,0.0,7,131,True
2017,9,bottas,mercedes,1,1,25.0,71,1,False
2017,9,vettel,ferrari,2,2,18.0,71,1,False
2017,9,ricciardo,red_bull,4,3,15.0,71,1,False
2017,9,hamilton,mercedes,8,4,12.0,71,1,False
2017,9,raikkonen,ferrari,3,5,10.0,71,1,False
2017,9,grosjean,haas,6,6,8.0,71,1,False
2017,9,perez,force_india,7,7,6.0,70,11,True
2017,9,ocon,force_india,9,8,4.0,70,11,True
2017,9,massa,williams,17,9,2.0,70,11,True
2017,9,stroll,williams,18,10,1.0,70,11,True
2017,9,jolyon_palmer,renault,16,11,0.0,70,11,True
2017,9,vandoorne,mclaren,13,12,0.0,70,11,True
2017,9,hulkenberg,renault,11,13,0.0,70,11,True
2017,9,wehrlein,sauber,20,14,0.0,70,11,True
2017,9,ericsson,sauber,19,15,0.0,69,12,True
2017,9,kvyat,toro_rosso,14,16,0.0,68,13,True
2017,9,sainz,toro_rosso,10,17,0.0,44,5,True
2017,9,kevin_magnussen,haas,15,18,0.0,29,9,True
2017,9,alonso,mclaren,12,19,0.0,1,130,True
2017,9,max_verstappen,red_bull,5,20,0.0,0,130,True
2017,10,hamilton,mercedes,1,1,25.0,51,1,False
2017,10,bottas,mercedes,9,2,18.0,51,1,False
2017,10,raikkonen,ferrari,2,3,15.0,51,1,False
2017,10,max_verstappen,red_bull,4,4,12.0,51,1,False
2017,10,ricciardo,red_bull,19,5,10.0,51,1,False
2017,10,hulkenberg,renault,5,6,8.0,51,1,False
2017,10,vettel,ferrari,3,7,6.0,51,1,False
2017,10,ocon,force_india,7,8,4.0,50,11,True
2017,10,perez,force_india,6,9,2.0,50,11,True
2017,10,massa,williams,14,10,1.0,50,11,True
2017,10,vandoorne,mclaren,8,11,0.0,50,11,True
2017,10,kevin_magnussen,haas,16,12,0.0,50,11,True
2017,10,grosjean,haas,10,13,0.0,50,11,True
2017,10,ericsson,sauber,18,14,0.0,50,11,True
2017,10,kvyat,toro_rosso,12,15,0.0,50,11,True
2017,10,stroll,williams,15,16,0.0,50,11,True
2017,10,wehrlein,sauber,17,17,0.0,50,11,True
2017,10,alonso,mclaren,20,18,0.0,32,131,True
2017,10,sainz,toro_rosso,13,19,0.0,0,130,True
2017,10,jolyon_palmer,renault,11,20,0.0,0,9,True
2017,11,vettel,ferrari,1,1,25.0,70,1,False
2017,11,raikkonen,ferrari,2,2,18.0,70,1,False
2017,11,bottas,mercedes,3,3,15.0,70,1,False
2017,11,hamilton,mercedes,4,4,12.0,70,1,False
2017,11,max_verstappen,red_bull,5,5,10.0,70,1,False
2017,11,alonso,mclaren,7,6,8.0,70,1,False
2017,11,sainz,toro_rosso,9,7,6.0,69,11,True
2017,11,perez,force_india,13,8,4.0,69,11,True
2017,11,ocon,force_india,11,9,2.0,69,11,True
2017,11,vandoorne,mclaren,8,10,1.0,69,11,True
2017,11,kvyat,toro_rosso,16,11,0.0,69,11,True
2017,11,jolyon_palmer,renault,10,12,0.0,69,11,True
2017,11,kevin_magnussen,haas,15,13,0.0,69,11,True
2017,11,stroll,williams,17,14,0.0,69,11,True
2017,11,wehrlein,sauber,18,15,0.0,68,12,True
2017,11,ericsson,sauber,20,16,0.0,68,12,True
2017,11,hulkenberg,renault,12,17,0.0,67,23,True
2017,11,resta,williams,19,18,0.0,60,44,True
2017,11,grosjean,haas,14,19,0.0,20,61,True
2017,11,ricciardo,red_bull,6,20,0.0,0,4,True
2017,12,hamilton,mercedes,1,1,25.0,44,1,False
2017,12,vettel,ferrari,2,2,18.0,44,1,False
2017,12,ricciardo,red_bull,6,3,15.0,44,1,False
2017,12,raikkonen,ferrari,4,4,12.0,44,1,False
2017,12,bottas,mercedes,3,5,10.0,44,1,False
2017,12,hulkenberg,renault,7,6,8.0,44,1,False
2017,12,grosjean,haas,11,7,6.0,44,1,False
2017,12,massa,williams,16,8,4.0,44,1,False
2017,12,ocon,force_india,9,9,2.0,44,1,False
2017,12,sainz,toro_rosso,13,10,1.0,44,1,False
2017,12,stroll,williams,15,11,0.0,44,1,False
2017,12,kvyat,toro_rosso,19,12,0.0,44,1,False
2017,12,jolyon_palmer,renault,14,13,0.0,44,1,False
2017,12,vandoorne,mclaren,20,14,0.0,44,1,False
2017,12,kevin_magnussen,haas,12,15,0.0,44,1,False
2017,12,ericsson,sauber,17,16,0.0,44,1,False
2017,12,perez,force_india,8,17,0.0,42,6,True
2017,12,alonso,mclaren,10,18,0.0,25,5,True
2017,12,max_verstappen,red_bull,5,19,0.0,7,5,True
2017,12,wehrlein,sauber,18,20,0.0,2,4,True
2017,13,hamilton,mercedes,1,1,25.0,53,1,False
2017,13,bottas,mercedes,4,2,18.0,53,1,False
2017,13,vettel,ferrari,6,3,15.0,53,1,False
2017,13,ricciardo,red_bull,16,4,12.0,53,1,False
2017,13,raikkonen,ferrari,5,5,10.0,53,1,False
2017,13,ocon,force_india,3,6,8.0,53,1,False
2017,13,stroll,williams,2,7,6.0,53,1,False
2017,13,massa,williams,7,8,4.0,53,1,False
2017,13,perez,force_india,10,9,2.0,53,1,False
2017,13,max_verstappen,red_bull,13,10,1.0,52,11,True
2017,13,kevin_magnussen,haas,9,11,0.0,52,11,True
2017,13,kvyat,toro_rosso,8,12,0.0,52,11,True
2017,13,hulkenberg,renault,14,13,0.0,52,11,True
2017,13,sainz,toro_rosso,15,14,0.0,52,11,True
2017,13,grosjean,haas,20,15,0.0,52,11,True
2017,13,wehrlein,sauber,12,16,0.0,51,12,True
2017,13,alonso,mclaren,19,17,0.0,50,6,True
2017,13,ericsson,sauber,11,18,0.0,49,6,True
2017,13,vandoorne,mclaren,18,19,0.0,33,5,True
2017,13,jolyon_palmer,renault,17,20,0.0,29,5,True
2017,14,hamilton,mercedes,5,1,25.0,58,1,False
2017,14,ricciardo,red_bull,3,2,18.0,58,1,False
2017,14,bottas,mercedes,6,3,15.0,58,1,False
2017,14,sainz,toro_rosso,10,4,12.0,58,1,False
2017,14,perez,force_india,12,5,10.0,58,1,False
2017,14,jolyon_palmer,renault,11,6,8.0,58,1,False
2017,14,vandoorne,mclaren,9,7,6.0,58,1,False
2017,14,stroll,williams,18,8,4.0,58,1,False
2017,14,grosjean,haas,15,9,2.0,58,1,False
2017,14,ocon,force_india,14,10,1.0,58,1,False
2017,14,massa,williams,17,11,0.0,58,1,False
2017,14,wehrlein,sauber,19,12,0.0,56,12,True
2017,14,kevin_magnussen,haas,16,13,0.0,50,5,True
2017,14,hulkenberg,renault,7,14,0.0,48,5,True
2017,14,ericsson,sauber,20,15,0.0,35,3,True
2017,14,kvyat,toro_rosso,13,16,0.0,10,3,True
2017,14,alonso,mclaren,8,17,0.0,8,130,True
2017,14,vettel,ferrari,1,18,0.0,0,3,True
2017,14,max_verstappen,red_bull,2,19,0.0,0,3,True
2017,14,raikkonen,ferrari,4,20,0.0,0,3,True
2017,15,max_verstappen,red_bull,3,1,25.0,56,1,False
2017,15,hamilton,mercedes,1,2,18.0,56,1,False
2017,15,ricciardo,red_bull,4,3,15.0,56,1,False
2017,15,vettel,ferrari,20,4,12.0,56,1,False
2017,15,bottas,mercedes,5,5,10.0,56,1,False
2017,15,perez,force_india,9,6,8.0,56,1,False
2017,15,vandoorne,mclaren,7,7,6.0,55,11,True
2017,15,stroll,williams,13,8,4.0,55,11,True
2017,15,massa,williams,11,9,2.0,55,11,True
2017,15,ocon,force_india,6,10,1.0,55,11,True
2017,15,alonso,mclaren,10,11,0.0,55,11,True
2017,15,kevin_magnussen,haas,17,12,0.0,55,11,True
2017,15,grosjean,haas,16,13,0.0,55,11,True
2017,15,gasly,toro_rosso,15,14,0.0,55,11,True
2017,15,jolyon_palmer,renault,12,15,0.0,55,11,True
2017,15,hulkenberg,renault,8,16,0.0,55,11,True
2017,15,wehrlein,sauber,18,17,0.0,55,11,True
2017,15,ericsson,sauber,19,18,0.0,54,12,True
2017,15,sainz,toro_rosso,14,19,0.0,29,5,True
2017,15,raikkonen,ferrari,0,20,0.0,0,84,True
2017,16,hamilton,mercedes,1,1,25.0,53,1,False
2017,16,max_verstappen,red_bull,4,2,18.0,53,1,False
2017,16,ricciardo,red_bull,3,3,15.0,53,1,False
2017,16,bottas,mercedes,6,4,12.0,53,1,False
2017,16,raikkonen,ferrari,10,5,10.0,53,1,False
2017,16,ocon,force_india,5,6,8.0,53,1,False
2017,16,perez,force_india,7,7,6.0,53,1,False
2017,16,kevin_magnussen,haas,12,8,4.0,53,1,False
2017,16,grosjean,haas,13,9,2.0,53,1,False
2017,16,massa,williams,8,10,1.0,52,11,True
2017,16,alonso,mclaren,20,11,0.0,52,11,True
2017,16,jolyon_palmer,renault,18,12,0.0,52,11,True
2017,16,gasly,toro_rosso,14,13,0.0,52,11,True
2017,16,vandoorne,mclaren,9,14,0.0,52,11,True
2017,16,wehrlein,sauber,17,15,0.0,51,12,True
2017,16,stroll,williams,15,16,0.0,45,36,True
2017,16,hulkenberg,renault,11,17,0.0,40,33,True
2017,16,ericsson,sauber,16,18,0.0,7,3,True
2017,16,vettel,ferrari,2,19,0.0,4,105,True
2017,16,sainz,toro_rosso,19,20,0.0,0,3,True
2017,17,hamilton,mercedes,1,1,25.0,56,1,False
2017,17,vettel,ferrari,2,2,18.0,56,1,False
2017,17,raikkonen,ferrari,5,3,15.0,56,1,False
2017,17,max_verstappen,red_bull,16,4,12.0,56,1,False
2017,17,bottas,mercedes,3,5,10.0,56,1,False
2017,17,ocon,force_india,6,6,8.0,56,1,False
2017,17,sainz,renault,7,7,6.0,56,1,False
2017,17,perez,force_india,9,8,4.0,55,11,True
2017,17,massa,williams,10,9,2.0,55,11,True
2017,17,kvyat,toro_rosso,11,10,1.0,55,11,True
2017,17,stroll,williams,15,11,0.0,55,11,True
2017,17,vandoorne,mclaren,20,12,0.0,55,11,True
2017,17,brendon_hartley,toro_rosso,19,13,0.0,55,11,True
2017,17,grosjean,haas,12,14,0.0,55,11,True
2017,17,ericsson,sauber,13,15,0.0,55,11,True
2017,17,kevin_magnussen,haas,17,16,0.0,55,11,True
2017,17,alonso,mclaren,8,17,0.0,24,5,True
2017,17,ricciardo,red_bull,4,18,0.0,14,5,True
2017,17,wehrlein,sauber,14,19,0.0,5,4,True
2017,17,hulkenberg,renault,18,20,0.0,3,5,True
2017,18,max_verstappen,red_bull,2,1,25.0,71,1,False
2017,18,bottas,mercedes,4,2,18.0,71,1,False
2017,18,raikkonen,ferrari,5,3,15.0,71,1,False
2017,18,vettel,ferrari,1,4,12.0,71,1,False
2017,18,ocon,force_india,6,5,10.0,70,11,True
2017,18,stroll,williams,11,6,8.0,70,11,True
2017,18,perez,force_india,9,7,6.0,70,11,True
2017,18,kevin_magnussen,haas,14,8,4.0,70,11,True
2017,18,hamilton,mercedes,3,9,2.0,70,11,True
2017,18,alonso,mclaren,18,10,1.0,70,11,True
2017,18,massa,williams,10,11,0.0,70,11,True
2017,18,vandoorne,mclaren,19,12,0.0,70,11,True
2017,18,gasly,toro_rosso,20,13,0.0,70,11,True
2017,18,wehrlein,sauber,13,14,0.0,69,12,True
2017,18,grosjean,haas,15,15,0.0,69,12,True
2017,18,sainz,renault,8,16,0.0,59,5,True
2017,18,ericsson,sauber,12,17,0.0,55,5,True
2017,18,brendon_hartley,toro_rosso,17,18,0.0,30,5,True
2017,18,hulkenberg,renault,7,19,0.0,24,10,True
2017,18,ricciardo,red_bull,16,20,0.0,5,5,True
2017,19,vettel,ferrari,2,1,25.0,71,1,False
2017,19,bottas,mercedes,1,2,18.0,71,1,False
2017,19,raikkonen,ferrari,3,3,15.0,71,1,False
2017,19,hamilton,mercedes,20,4,12.0,71,1,False
2017,19,max_verstappen,red_bull,4,5,10.0,71,1,False
2017,19,ricciardo,red_bull,14,6,8.0,71,1,False
2017,19,massa,williams,9,7,6.0,71,1,False
2017,19,alonso,mclaren,6,8,4.0,71,1,False
2017,19,perez,force_india,5,9,2.0,71,1,False
2017,19,hulkenberg,renault,7,10,1.0,70,11,True
2017,19,sainz,renault,8,11,0.0,70,11,True
2017,19,gasly,toro_rosso,19,12,0.0,70,11,True
2017,19,ericsson,sauber,17,13,0.0,70,11,True
2017,19,wehrlein,sauber,15,14,0.0,70,11,True
2017,19,grosjean,haas,11,15,0.0,69,12,True
2017,19,stroll,williams,16,16,0.0,69,12,True
2017,19,brendon_hartley,toro_rosso,18,17,0.0,40,5,True
2017,19,ocon,force_india,10,18,0.0,0,3,True
2017,19,vandoorne,mclaren,12,19,0.0,0,3,True
2017,19,kevin_magnussen,haas,13,20,0.0,0,3,True
2017,20,bottas,mercedes,1,1,25.0,55,1,False
2017,20,hamilton,mercedes,2,2,18.0,55,1,False
2017,20,vettel,ferrari,3,3,15.0,55,1,False
2017,20,raikkonen,ferrari,5,4,12.0,55,1,False
2017,20,max_verstappen,red_bull,6,5,10.0,55,1,False
2017,20,hulkenberg,renault,7,6,8.0,55,1,False
2017,20,perez,force_india,8,7,6.0,55,1,False
2017,20,ocon,force_india,9,8,4.0,55,1,False
2017,20,alonso,mclaren,11,9,2.0,54,11,True
2017,20,massa,williams,10,10,1.0,54,11,True
2017,20,grosjean,haas,16,11,0.0,54,11,True
2017,20,vandoorne,mclaren,13,12,0.0,54,11,True
2017,20,kevin_magnussen,haas,14,13,0.0,54,11,True
2017,20,wehrlein,sauber,18,14,0.0,54,11,True
2017,20,brendon_hartley,toro_rosso,20,15,0.0,54,11,True
2017,20,gasly,toro_rosso,17,16,0.0,54,11,True
2017,20,ericsson,sauber,19,17,0.0,54,11,True
2017,20,stroll,williams,15,18,0.0,54,11,True
2017,20,sainz,renault,12,19,0.0,31,36,True
2017,20,ricciardo,red_bull,4,20,0.0,20,9,True
2018,1,vettel,ferrari,3,1,25.0,58,1,False
2018,1,hamilton,mercedes,1,2,18.0,58,1,False
2018,1,raikkonen,ferrari,2,3,15.0,58,1,False
2018,1,ricciardo,red_bull,8,4,12.0,58,1,False
2018,1,alonso,mclaren,10,5,10.0,58,1,False
2018,1,max_verstappen,red_bull,4,6,8.0,58,1,False
2018,1,hulkenberg,renault,7,7,6.0,58,1,False
2018,1,bottas,mercedes,15,8,4.0,58,1,False
2018,1,vandoorne,mclaren,11,9,2.0,58,1,False
2018,1,sainz,renault,9,10,1.0,58,1,False
2018,1,perez,force_india,12,11,0.0,58,1,False
2018,1,ocon,force_india,14,12,0.0,58,1,False
2018,1,leclerc,sauber,18,13,0.0,58,1,False
2018,1,stroll,williams,13,14,0.0,58,1,False
2018,1,brendon_hartley,toro_rosso,16,15,0.0,57,11,True
2018,1,grosjean,haas,6,16,0.0,24,36,True
2018,1,kevin_magnussen,haas,5,17,0.0,22,36,True
2018,1,gasly,toro_rosso,20,18,0.0,13,5,True
2018,1,ericsson,sauber,17,19,0.0,5,38,True
2018,1,sirotkin,williams,19,20,0.0,4,23,True
2018,2,vettel,ferrari,1,1,25.0,57,1,False
2018,2,bottas,mercedes,3,2,18.0,57,1,False
2018,2,hamilton,mercedes,9,3,15.0,57,1,False
2018,2,gasly,toro_rosso,5,4,12.0,57,1,False
2018,2,kevin_magnussen,haas,6,5,10.0,57,1,False
2018,2,hulkenberg,renault,7,6,8.0,57,1,False
2018,2,alonso,mclaren,13,7,6.0,56,11,True
2018,2,vandoorne,mclaren,14,8,4.0,56,11,True
2018,2,ericsson,sauber,17,9,2.0,56,11,True
2018,2,ocon,force_india,8,10,1.0,56,11,True
2018,2,sainz,renault,10,11,0.0,56,11,True
2018,2,leclerc,sauber,19,12,0.0,56,11,True
2018,2,grosjean,haas,16,13,0.0,56,11,True
2018,2,stroll,williams,20,14,0.0,56,11,True
2018,2,sirotkin,williams,18,15,0.0,56,11,True
2018,2,perez,force_india,12,16,0.0,56,11,True
2018,2,brendon_hartley,toro_rosso,11,17,0.0,56,11,True
2018,2,raikkonen,ferrari,2,18,0.0,35,36,True
2018,2,max_verstappen,red_bull,15,19,0.0,3,29,True
2018,2,ricciardo,red_bull,4,20,0.0,1,10,True
2018,3,ricciardo,red_bull,6,1,25.0,56,1,False
2018,3,bottas,mercedes,3,2,18.0,56,1,False
2018,3,raikkonen,ferrari,2,3,15.0,56,1,False
2018,3,hamilton,mercedes,4,4,12.0,56,1,False
2018,3,max_verstappen,red_bull,5,5,10.0,56,1,False
2018,3,hulkenberg,renault,7,6,8.0,56,1,False
2018,3,alonso,mclaren,13,7,6.0,56,1,False
2018,3,vettel,ferrari,1,8,4.0,56,1,False
2018,3,sainz,renault,9,9,2.0,56,1,False
2018,3,kevin_magnussen,haas,11,10,1.0,56,1,False
2018,3,ocon,force_india,12,11,0.0,56,1,False
2018,3,perez,force_india,8,12,0.0,56,1,False
2018,3,vandoorne,mclaren,14,13,0.0,56,1,False
2018,3,stroll,williams,18,14,0.0,56,1,False
2018,3,sirotkin,williams,16,15,0.0,56,1,False
2018,3,ericsson,sauber,20,16,0.0,56,1,False
2018,3,grosjean,haas,10,17,0.0,56,1,False
2018,3,gasly,toro_rosso,17,18,0.0,56,1,False
2018,3,leclerc,sauber,19,19,0.0,56,1,False
2018,3,brendon_hartley,toro_rosso,15,20,0.0,51,130,True
2018,4,hamilton,mercedes,2,1,25.0,51,1,False
2018,4,raikkonen,ferrari,6,2,18.0,51,1,False
2018,4,perez,force_india,8,3,15.0,51,1,False
2018,4,vettel,ferrari,1,4,12.0,51,1,False
2018,4,sainz,renault,9,5,10.0,51,1,False
2018,4,leclerc,sauber,13,6,8.0,51,1,False
2018,4,alonso,mclaren,12,7,6.0,51,1,False
2018,4,stroll,williams,10,8,4.0,51,1,False
2018,4,vandoorne,mclaren,16,9,2.0,51,1,False
2018,4,brendon_hartley,toro_rosso,19,10,1.0,51,1,False
2018,4,ericsson,sauber,18,11,0.0,51,1,False
2018,4,gasly,toro_rosso,17,12,0.0,51,1,False
2018,4,kevin_magnussen,haas,15,13,0.0,51,1,False
2018,4,bottas,mercedes,3,14,0.0,48,29,True
2018,4,grosjean,haas,20,15,0.0,42,3,True
2018,4,max_verstappen,red_bull,5,16,0.0,39,4,True
2018,4,ricciardo,red_bull,4,17,0.0,39,4,True
2018,4,hulkenberg,renault,14,18,0.0,10,3,True
2018,4,ocon,force_india,7,19,0.0,0,4,True
2018,4,sirotkin,williams,11,20,0.0,0,4,True
2018,5,hamilton,mercedes,1,1,25.0,66,1,False
2018,5,bottas,mercedes,2,2,18.0,66,1,False
2018,5,max_verstappen,red_bull,5,3,15.0,66,1,False
2018,5,vettel,ferrari,3,4,12.0,66,1,False
2018,5,ricciardo,red_bull,6,5,10.0,66,1,False
2018,5,kevin_magnussen,haas,7,6,8.0,65,11,True
2018,5,sainz,renault,9,7,6.0,65,11,True
2018,5,alonso,mclaren,8,8,4.0,65,11,True
2018,5,perez,force_india,15,9,2.0,64,12,True
2018,5,leclerc,sauber,14,10,1.0,64,12,True
2018,5,stroll,williams,18,11,0.0,64,12,True
2018,5,brendon_hartley,toro_rosso,20,12,0.0,64,12,True
2018,5,ericsson,sauber,17,13,0.0,64,12,True
2018,5,sirotkin,williams,19,14,0.0,63,13,True
2018,5,vandoorne,mclaren,11,15,0.0,45,6,True
2018,5,ocon,force_india,13,16,0.0,38,44,True
2018,5,raikkonen,ferrari,4,17,0.0,25,101,True
2018,5,grosjean,haas,10,18,0.0,0,4,True
2018,5,gasly,toro_rosso,12,19,0.0,0,4,True
2018,5,hulkenberg,renault,16,20,0.0,0,4,True
2018,6,ricciardo,red_bull,1,1,25.0,78,1,False
2018,6,vettel,ferrari,2,2,18.0,78,1,False
2018,6,hamilton,mercedes,3,3,15.0,78,1,False
2018,6,raikkonen,ferrari,4,4,12.0,78,1,False
2018,6,bottas,mercedes,5,5,10.0,78,1,False
2018,6,ocon,force_india,6,6,8.0,78,1,False
2018,6,gasly,toro_rosso,10,7,6.0,78,1,False
2018,6,hulkenberg,renault,11,8,4.0,78,1,False
2018,6,max_verstappen,red_bull,20,9,2.0,78,1,False
2018,6,sainz,renault,8,10,1.0,78,1,False
2018,6,ericsson,sauber,16,11,0.0,78,1,False
2018,6,perez,force_india,9,12,0.0,78,1,False
2018,6,kevin_magnussen,haas,19,13,0.0,78,1,False
2018,6,vandoorne,mclaren,12,14,0.0,77,11,True
2018,6,grosjean,haas,18,15,0.0,77,11,True
2018,6,sirotkin,williams,13,16,0.0,77,11,True
2018,6,stroll,williams,17,17,0.0,76,12,True
2018,6,leclerc,sauber,14,18,0.0,70,4,True
2018,6,brendon_hartley,toro_rosso,15,19,0.0,70,4,True
2018,6,alonso,mclaren,7,20,0.0,52,6,True
2018,7,vettel,ferrari,1,1,25.0,68,1,False
2018,7,bottas,mercedes,2,2,18.0,68,1,False
2018,7,max_verstappen,red_bull,3,3,15.0,68,1,False
2018,7,ricciardo,red_bull,6,4,12.0,68,1,False
2018,7,hamilton,mercedes,4,5,10.0,68,1,False
2018,7,raikkonen,ferrari,5,6,8.0,68,1,False
2018,7,hulkenberg,renault,7,7,6.0,67,11,True
2018,7,sainz,renault,9,8,4.0,67,11,True
2018,7,ocon,force_india,8,9,2.0,67,11,True
2018,7,leclerc,sauber,13,10,1.0,67,11,True
2018,7,gasly,toro_rosso,16,11,0.0,67,11,True
2018,7,grosjean,haas,20,12,0.0,67,11,True
2018,7,kevin_magnussen,haas,11,13,0.0,67,11,True
2018,7,perez,force_india,10,14,0.0,67,11,True
2018,7,ericsson,sauber,19,15,0.0,66,12,True
2018,7,vandoorne,mclaren,15,16,0.0,66,12,True
2018,7,sirotkin,williams,18,17,0.0,66,12,True
2018,7,alonso,mclaren,14,18,0.0,40,43,True
2018,7,brendon_hartley,toro_rosso,12,19,0.0,0,4,True
2018,7,stroll,williams,17,20,0.0,0,4,True
2018,8,hamilton,mercedes,1,1,25.0,53,1,False
2018,8,max_verstappen,red_bull,4,2,18.0,53,1,False
2018,8,raikkonen,ferrari,6,3,15.0,53,1,False
2018,8,ricciardo,red_bull,5,4,12.0,53,1,False
2018,8,vettel,ferrari,3,5,10.0,53,1,False
2018,8,kevin_magnussen,haas,9,6,8.0,53,1,False
2018,8,bottas,mercedes,2,7,6.0,53,1,False
2018,8,sainz,renault,7,8,4.0,53,1,False
2018,8,hulkenberg,renault,12,9,2.0,53,1,False
2018,8,leclerc,sauber,8,10,1.0,53,1,False
2018,8,grosjean,haas,10,11,0.0,52,11,True
2018,8,vandoorne,mclaren,17,12,0.0,52,11,True
2018,8,ericsson,sauber,15,13,0.0,52,11,True
2018,8,brendon_hartley,toro_rosso,20,14,0.0,52,11,True
2018,8,sirotkin,williams,18,15,0.0,52,11,True
2018,8,alonso,mclaren,16,16,0.0,50,36,True
2018,8,stroll,williams,19,17,0.0,48,29,True
2018,8,perez,force_india,13,18,0.0,27,5,True
2018,8,ocon,force_india,11,19,0.0,0,4,True
2018,8,gasly,toro_rosso,14,20,0.0,0,4,True
2018,9,max_verstappen,red_bull,4,1,25.0,71,1,False
2018,9,raikkonen,ferrari,3,2,18.0,71,1,False
2018,9,vettel,ferrari,6,3,15.0,71,1,False
2018,9,grosjean,haas,5,4,12.0,70,11,True
2018,9,kevin_magnussen,haas,8,5,10.0,70,11,True
2018,9,ocon,force_india,11,6,8.0,70,11,True
2018,9,perez,force_india,16,7,6.0,70,11,True
